smiles,D
CCCNC(=O)CN1CCC2(C/C=C/COc3ccc(Cl)cc3C(=O)NC(CC(C)C)C(=O)NC2)CC1,-6.244
CCCNC(=O)CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,-5.152
CCCOc1cccc(-c2ccc3c(c2)CNCCCCCCCN3C(=O)c2cccnc2)c1,-4.87
CCCOc1cccc(-c2ccc3c(c2)CNCCCCCCCN3C(=O)c2ccncc2)c1,-5.812
CCCOc1cccc(-c2ccc3c(c2)CNCCCCCCCN3C(=O)COC)c1,-5.53
CCCOC1CCN(C(=O)CCc2ccc3c(c2)CN(C(C)C)CC(=O)NCCCCCO3)CC1,-5.133
CCN(C(=O)CN1CCC2NC(=O)C(Cc3ccccc3)NC(=O)C3(C/C=C/CC2C1)CCOCC3)C1CCS(=O)(=O)C1,-5.947
CCN(C(=O)CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1)C1CCS(=O)(=O)C1,-6.469
CCN(CC)C(=O)c1ccc2c(c1)Cc1cccc(c1)C(=O)NCCOCCO2,-5.959
CCN(CC)C(=O)c1ccc2c(c1)CN(C1CCOCC1)CCCCCCCN2C(C)=O,-4.753
CCN(CC)C(=O)c1ccc2c(c1)CN(CC(C)C)CCCCCCCN2C(C)=O,-5.81
CCN(CC)C(=O)c1ccc2c(c1)CN(CCC(C)C)CCCCCCCN2C(C)=O,-5.457
CCN(CC)C(=O)c1cccc2c1CN(Cc1ccccc1)CC(=O)NCCCCCO2,-5.04
CCN(CC)C(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2,-4.52
CCN(CC)C(=O)CCc1ccc2c(c1)CN(Cc1ccccc1)CC(=O)NCCCCCO2,-5.177
CCN(CC)C(=O)CN1CCC2(C/C=C/CNC(=O)c3ccccc3OCC(C(C)C)NC2=O)CC1,-6.456
CCN(CC)C(=O)CN1CCCC(C)(C)COc2ccccc2Oc2ncccc2C1,-5.857
CCN(CC)C(=O)CN1CCCCCCOc2ccccc2Oc2ncccc2C1,-7.046
CCN(CC)C(=O)CN1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1,-5.407
CCN(CC)C(CNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C)CCCCCO2)c1ccc(C)cc1,-5.695
CCN(CC)C(CNC(=O)Cc1ccc2c(c1)CN(Cc1ccccc1)CC(=O)NCCCCCO2)c1ccc(C)cc1,-5.424
CCN(CC)C(CNC(=O)CN1CCCCCCOc2ccccc2Oc2ncccc2C1)c1ccc(C)cc1,-5.69
CCN(CC)CCNC(=O)C1CCC(=O)NC(C(C)C)C(=O)NC(C(C)C)COc2ccccc2C(=O)N1,-7.046
CCN(Cc1ccccc1)C1CCN(C(=O)CCc2ccc3c(c2)CN(C(C)C)CC(=O)NCCCCCO3)CC1,-8.0
CCN(CCO)C(=O)c1ccc2c(c1)Cc1cccc(c1)C(=O)NCCOCCO2,-7.523
CCN(CCO)C(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C(C)C)CCOCCO2,-5.851
CCN(CCO)C(=O)c1ccc2c(c1)CN(CC(C)C)CCCCCCCN2C(C)=O,-5.137
CCN(CCO)C(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2,-5.879
CCN(CCO)C(=O)CCc1ccc2c(c1)CN(Cc1ccccc1)CC(=O)NCCCCCO2,-5.597
CCN(CCO)C(=O)CN1CCCCCCOc2ccccc2Oc2ncccc2C1,-5.483
CCn1c(=O)n(CC)c2cc(NC(=O)CN3CCC4(C/C=C/CNC(=O)c5ccccc5OCC(C(C)C)NC4=O)CC3)ccc21,-6.854
CCn1c(=O)n(CC)c2cc(NC(=O)CN3CCOC4(C/C=C/Cc5ccccc5OCCNC4=O)C3)ccc21,-5.322
CCn1c(=O)n(CC)c2cc(NC(=O)CN3CCOC4(CCCCc5ccccc5OCCNC4=O)C3)ccc21,-5.341
CCn1c(CCC(=O)N2CCCC3NC(=O)COc4ccccc4C/C=C/CC32)nc2ccccc21,-5.32
CCN1CC(=O)N(C)CC(=O)NC(Cc2ccccc2)COc2ccccc2C(=O)NC(C(=O)NCCCn2ccnc2)CC1=O,-7.0
CCN1CC(=O)NC(C(C)C)C(=O)NC(C)COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC1=O,-6.553
CCN1CC(=O)NC(C(C)C)COc2ccccc2C(=O)NC(C(=O)N2CCCC2COC)CCC1=O,-5.469
CCn1cc(C(=O)N2CCC3(CCCCCCOc4ccccc4C(=O)NC3)CC2)cn1,-5.269
CCn1cc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)cn1,-6.26
CCn1cc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCCCC2)c(C)n1,-6.337
CCn1cc(C(=O)N2CCCCOc3ccc(Cl)cc3C(=O)N(C)C(Cc3ccccc3)C(=O)N(C)CCCC2)c(C)n1,-5.463
CCn1cc(C(=O)N2CCCCOc3ccc(Cl)cc3C(=O)N(C)C(Cc3ccccc3)C(=O)N(C)CCCC2)cn1,-5.599
CCn1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCN(C)C3=O)C2)cn1,-5.189
CCn1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c(C)n1,-6.009
CCn1cc(C(=O)N2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)cn1,-5.903
CCn1cc(NC(=O)CN2CCC3(C/C=C/COc4ccc(Cl)cc4C(=O)NC(CC(C)C)C(=O)NC3)CC2)c(C)n1,-6.721
CCn1cc(NC(=O)CN2CCCCOCC(O)C(O)C(OC)CN(C(C)=O)CCC2)c(C)n1,-6.137
CCn1cc(NC(=O)CN2CCOC3(C/C=C/Cc4ccccc4OCCNC3=O)C2)c(C)n1,-5.32
CCn1cc(NC(=O)CN2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c(C)n1,-5.328
CCn1cc(S(=O)(=O)N2CCCCN(C)C(=O)c3ccccc3OC3CCCCC32)cn1,-5.115
CCn1ccc(C(=O)N2CCCCOCC(O)C(O)C(OC)CN(C(C)=O)CCC2)n1,-7.699
CCN1CCCC1CN(Cc1ccccn1)C(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2,-6.114
CCN1CCCC1CN(Cc1ccncc1)C(=O)CCc1ccc2c(c1)CN(C(C)C)CC(=O)NCCCCCO2,-6.194
CCN1CCCC1CNC(=O)C1CC(=O)NC(C(C)C)C(=O)N(C)CCOc2ccccc2C(=O)N1,-7.301
CCN1CCCC1CNC(=O)C1CC(=O)NC(C(C)C)C(=O)N2CCCC2COc2ccccc2C(=O)N1,-6.62
CCN1CCCC1CNC(=O)C1CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)COc2ccccc2C(=O)N1,-6.77
CCN1CCCC1CNC(=O)C1CC(=O)NC(C)C(=O)N2CCCC2COc2ccccc2C(=O)N1,-7.097
CCN1CCCC1CNC(=O)C1CC(=O)NC(CC(C)C)C(=O)NCCCOc2ccccc2C(=O)N1,-7.155
CCN1CCCC1CNC(=O)C1CC(=O)NC(Cc2ccccc2)C(=O)NCCOc2ccccc2C(=O)N1,-7.523
CCN1CCCC1CNC(=O)C1CCC(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)COc2ccccc2C(=O)N1,-8.0
CCN1CCCC1CNC(=O)C1CCC(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)COc2ccccc2C(=O)N1,-6.77
CCN1CCCC1CNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(CC(C)C)CCOCCO2,-5.088
CCN1CCCC1CNC(=O)Cc1ccc2c(c1)CN(Cc1ccccc1)CC(=O)NCCCCCO2,-5.775
CCN1CCCC1CNC(=O)CN1CCCC(C)(C)COc2ccccc2Oc2ncccc2C1,-5.09
CCN1CCCC1CNC(=O)CN1CCCCCCOc2ccccc2Oc2ncccc2C1,-4.826
CCN1CCCCN(C(=O)c2c(-c3ccccc3Cl)noc2C)C(Cc2ccccc2)COc2ccccc2C1=O,-5.328
CCN1CCCCN(C(=O)c2c(F)cccc2F)C(Cc2ccccc2)COc2ccccc2C1=O,-5.469
CCN1CCCCN(C(=O)c2cc(C)on2)C(C(C)C)COc2ccccc2C1=O,-5.658
CCN1CCCCN(C(=O)c2cc(C)on2)C(Cc2ccccc2)COc2ccccc2C1=O,-5.202
CCN1CCCCN(C(=O)c2ccc(C(F)(F)F)cc2)C(Cc2ccccc2)COc2ccccc2C1=O,-6.398
CCN1CCCCN(C(=O)c2ccc(C)cc2)C(Cc2ccccc2)COc2ccccc2C1=O,-5.36
CCN1CCCCN(C(=O)c2ccc(C)cc2)C2CCCCC2Oc2ccccc2C1=O,-5.097
CCN1CCCCN(C(=O)c2ccc(Cl)cc2)C(Cc2ccccc2)COc2ccccc2C1=O,-5.684
CCN1CCCCN(C(=O)c2ccc(Cl)cc2)C2CCCCC2Oc2ccccc2C1=O,-5.048
CCN1CCCCN(C(=O)c2ccc(F)cc2F)C(Cc2ccccc2)COc2ccccc2C1=O,-5.503
CCN1CCCCN(C(=O)c2ccc(F)cc2F)C2CCCCC2Oc2ccccc2C1=O,-5.043
CCN1CCCCN(C(=O)c2cccc(Cl)c2)C(Cc2ccccc2)COc2ccccc2C1=O,-5.539
CCN1CCCCN(C(=O)c2cccc(Cl)c2)C2CCCCC2Oc2ccccc2C1=O,-5.21
CCN1CCCCN(C(=O)c2cccc(F)c2)C(Cc2ccccc2)COc2ccccc2C1=O,-5.223
CCN1CCCCN(C(=O)c2cccc(F)c2)C2CCCCC2Oc2ccccc2C1=O,-4.769
CCN1CCCCN(C(=O)c2cccc(OC)c2)C(Cc2ccccc2)COc2ccccc2C1=O,-5.191
CCN1CCCCN(C(=O)c2ccccc2)C(Cc2ccccc2)COc2ccccc2C1=O,-5.088
CCN1CCCCN(C(=O)c2ccccc2Br)C(Cc2ccccc2)COc2ccccc2C1=O,-5.406
CCN1CCCCN(C(=O)c2ccccc2Br)C2CCCCC2Oc2ccccc2C1=O,-5.095
CCN1CCCCN(C(=O)c2ccccc2Cl)C(Cc2ccccc2)COc2ccccc2C1=O,-5.519
CCN1CCCCN(C(=O)c2ccccc2F)C(Cc2ccccc2)COc2ccccc2C1=O,-5.292
CCN1CCCCN(C(=O)c2ccccc2F)C2CCCCC2Oc2ccccc2C1=O,-4.945
CCN1CCCCN(C(=O)c2ccccc2OC)C(Cc2ccccc2)COc2ccccc2C1=O,-5.114
CCN1CCCCN(C(=O)c2ccccc2OC)C2CCCCC2Oc2ccccc2C1=O,-5.123
CCN1CCCCN(C(=O)CC(C)C)C(Cc2ccccc2)COc2ccccc2C1=O,-5.212
CCN1CCCCN(C(=O)CC(C)C)C2CCCCC2Oc2ccccc2C1=O,-4.974
CCN1CCN(C(=O)C2CC(=O)NC(C(C)C)C(=O)NCCOc3ccccc3C(=O)N2)CC1,-6.62
CCN1CCN(C(=O)C2CC(=O)NC(C)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)CC1,-7.699
CCN1CCN(C(=O)C2CC(=O)NC(C)C(=O)N(C)CCOc3ccccc3C(=O)N2)CC1,-6.569
CCN1CCN(C(=O)C2CC(=O)NC(C)C(=O)N3CCCC3COc3ccccc3C(=O)N2)CC1,-6.854
CCN1CCN(C(=O)C2CC(=O)NC(Cc3ccccc3)C(=O)N(C)CCOc3ccccc3C(=O)N2)CC1,-7.222
CCN1CCN(C(=O)C2CC(=O)NC(Cc3ccccc3)C(=O)N3CCCC3COc3ccccc3C(=O)N2)CC1,-6.745
CCN1CCN(C(=O)C2CCC(=O)NC(C(C)C)C(=O)NC(C(C)C)COc3ccccc3C(=O)N2)CC1,-6.678
CCN1CCN(C(=O)C2CCC(=O)NC(CC(C)C)C(=O)NC(C(C)C)COc3ccccc3C(=O)N2)CC1,-6.886
CCN1CCN(C(=O)C2CCC(=O)NC(CC(C)C)C(=O)NCCOc3ccccc3C(=O)N2)CC1,-6.886
CCN1CCN(C(=O)C2CCC(=O)NC(CCC(N)=O)C(=O)N(C)C(Cc3ccccc3)COc3ccccc3C(=O)N2)CC1,-6.276
CCN1CCN(CC(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C(C)C)NC(=O)C2)CC1,-6.387
CCN1CCN(CC(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(CC(C)C)NC(=O)C2)CC1,-6.284
CCN1CCN(CC(=O)N2CCOC3(CCCCc4ccccc4OCCN(CC)C3=O)C2)CC1,-5.635
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCC(C)(C)c2ccc(F)cc2)CC(=O)N(Cc2ccccc2)CC1=O,-5.5
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCc2ccc(F)cc2)CC(=O)N(Cc2ccccc2)CC1=O,-6.18
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCCc2ccccc2)CC(=O)N(Cc2ccccc2)CC1=O,-6.347
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2cc(C)ccc2C(C)C)CC(=O)NC(CC(C)C)C1=O,-6.886
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C(C)C)cc2)CC(=O)NC(CC(C)C)C1=O,-5.821
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C(C)C)cc2)CC(=O)NC(Cc2ccccc2)C1=O,-6.292
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C)cc2)CC(=O)NC(CC(C)C)C1=O,-5.507
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C)cc2)CC(=O)NC(Cc2ccccc2)C1=O,-6.201
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C)cc2)CC(=O)NC(Cc2ccccc2)C1=O,-5.524
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C)cc2C)CC(=O)NC(Cc2ccccc2)C1=O,-6.009
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C)cc2C)CC(=O)NC(Cc2ccccc2)C1=O,-5.708
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C)cc2OC)CC(=O)NC(Cc2ccccc2)C1=O,-6.398
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(Cl)c(C)c2)CC(=O)NC(CC(C)C)C1=O,-5.921
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(Cl)cc2)CC(=O)N(Cc2ccccc2)CC1=O,-6.824
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(Cl)cc2)CC(=O)NC(Cc2ccccc2)C1=O,-6.292
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(Cl)cc2)CC(=O)NC(Cc2ccccc2)C1=O,-5.475
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2cccc(C)c2C)CC(=O)NC(CC(C)C)C1=O,-5.932
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2cccc(C)c2C)CC(=O)NC(Cc2ccccc2)C1=O,-6.125
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2cccc(C)c2C)CC(=O)NC(Cc2ccccc2)C1=O,-5.788
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2cccc(OC)c2)CC(=O)NC(Cc2ccccc2)C1=O,-5.539
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccccc2C(C)C)CC(=O)NC(Cc2ccccc2)C1=O,-6.222
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOCc2ccccc2Cl)CC(=O)NC(Cc2ccccc2)C1=O,-6.301
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C(C)(C)NC(=O)Cc3ccc(F)cc3)CCO2)C1=O,-5.331
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C(C)(C)OC)CCO2)C1=O,-5.325
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3c(C(C)C)noc3C)CCO2)C1=O,-5.682
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3c(C)n(C)c4ccccc34)CCO2)C1=O,-6.244
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3c(C)noc3C)CCO2)C1=O,-5.303
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3c(F)cccc3F)CCO2)C1=O,-5.91
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C(C)C)nn3CC)CCO2)C1=O,-5.971
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C(C)C)no3)CCO2)C1=O,-6.137
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C)n(-c4ccccc4)n3)CCO2)C1=O,-6.319
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C)n(CC)n3)CCO2)C1=O,-5.331
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C)no3)CCO2)C1=O,-5.298
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C)on3)CCO2)C1=O,-5.421
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(CC(C)C)nn3C)CCO2)C1=O,-6.155
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(F)cc(F)c3)CCO2)C1=O,-6.328
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(F)ccc3F)CCO2)C1=O,-5.955
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(OC)cc(OC)c3)CCO2)C1=O,-6.495
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc[nH]n3)CCO2)C1=O,-5.412
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(=O)n(-c4ccc(F)cc4)n3)CCO2)C1=O,-6.004
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(C)n(C)c3=O)CCO2)C1=O,-6.854
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(C)nc3)CCO2)C1=O,-5.212
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCC(F)(F)CC3)CCO2)C1=O,-5.533
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(F)cc3)CCO2)C1=O,-5.714
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(F)cc3F)CCO2)C1=O,-5.914
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc4c(c3)OCO4)CCO2)C1=O,-5.582
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc4ccccc4n3)CCO2)C1=O,-5.81
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc4ncccc4c3)CCO2)C1=O,-5.359
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(C)c3)CCO2)C1=O,-5.721
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(C)n3)CCO2)C1=O,-5.088
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(Cc4ccccc4)n3)CCO2)C1=O,-6.357
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(COC)c3)CCO2)C1=O,-5.382
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(F)c3)CCO2)C1=O,-5.686
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(OC)c3)CCO2)C1=O,-5.606
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc4cccnc34)CCO2)C1=O,-5.295
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc4ncccc34)CCO2)C1=O,-5.365
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3)CCO2)C1=O,-5.476
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3C(F)(F)F)CCO2)C1=O,-6.432
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3C)CCO2)C1=O,-5.676
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3Cl)CCO2)C1=O,-6.046
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3F)CCO2)C1=O,-5.556
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3OC)CCO2)C1=O,-5.425
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccn3)CCO2)C1=O,-5.059
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccnn3)CCO2)C1=O,-5.399
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C(=O)OC(C)(C)C)CC3)CCO2)C1=O,-5.654
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C(C)=O)CC3)CCO2)C1=O,-6.066
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C)CC3)CCO2)C1=O,-5.967
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccn(C)n3)CCO2)C1=O,-5.223
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(CCC(N)=O)CC3)CCO2)C1=O,-6.155
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnc(C)n3)CCO2)C1=O,-4.973
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnc(NC(C)=O)c3)CCO2)C1=O,-6.056
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccncn3)CCO2)C1=O,-4.926
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnn3C(C)C)CCO2)C1=O,-5.484
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnn3C)CCO2)C1=O,-5.186
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccno3)CCO2)C1=O,-5.228
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCOCC3)CCO2)C1=O,-4.963
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cn(C)nc3C)CCO2)C1=O,-5.226
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cn(CC)nc3C)CCO2)C1=O,-5.046
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cn4c(C)cccc4n3)CCO2)C1=O,-5.327
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(C)nc3)CCO2)C1=O,-5.023
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(C)nc3C)CCO2)C1=O,-5.155
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(C4CC4)nc3)CCO2)C1=O,-5.35
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(N(C)C)nc3)CCO2)C1=O,-5.276
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc4ccccc4c3)CCO2)C1=O,-5.777
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncc(C)c3)CCO2)C1=O,-5.077
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnccn3)CCO2)C1=O,-4.983
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncnc3)CCO2)C1=O,-5.1
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncnc3C)CCO2)C1=O,-5.231
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnco3)CCO2)C1=O,-5.107
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncs3)CCO2)C1=O,-5.066
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn(C)c3)CCO2)C1=O,-5.285
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn(CC)c3)CCO2)C1=O,-5.229
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn4cccnc34)CCO2)C1=O,-5.686
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3coc(C)n3)CCO2)C1=O,-5.118
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3n[nH]c4c3CCCC4)CCO2)C1=O,-5.457
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3n[nH]c4ccccc34)CCO2)C1=O,-5.777
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3nc(C)n(-c4ccccc4)n3)CCO2)C1=O,-5.845
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3nccc4ccccc34)CCO2)C1=O,-5.529
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ncccc3C)CCO2)C1=O,-5.078
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ncccn3)CCO2)C1=O,-5.963
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ncoc3C)CCO2)C1=O,-5.059
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3nnn(-c4ccc(F)cc4)c3C)CCO2)C1=O,-6.18
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3nnn(-c4ccccc4)c3C)CCO2)C1=O,-6.102
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3nnn(-c4ccccc4F)c3C)CCO2)C1=O,-5.77
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ocnc3C)CCO2)C1=O,-4.985
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3sc(C)nc3C)CCO2)C1=O,-5.172
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3scnc3C)CCO2)C1=O,-5.068
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3c(C)n[nH]c3C)CCO2)C1=O,-6.432
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3c(C)nc4ccccn34)CCO2)C1=O,-5.536
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CC3CC3)CCO2)C1=O,-5.379
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3ccc(F)cc3)CCO2)C1=O,-6.26
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3cccc(F)c3)CCO2)C1=O,-6.108
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3cccc(OC)c3)CCO2)C1=O,-6.268
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3ccccc3)CCO2)C1=O,-5.914
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3ccccc3C)CCO2)C1=O,-6.367
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3ccccc3F)CCO2)C1=O,-6.229
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3ccccc3OC)CCO2)C1=O,-5.932
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3cccnc3)CCO2)C1=O,-5.116
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3csc(C)n3)CCO2)C1=O,-5.234
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3c(C)n[nH]c3C)CCO2)C1=O,-5.896
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3c(C)noc3C)CCO2)C1=O,-5.432
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3ccccc3)CCO2)C1=O,-5.987
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3cccnc3)CCO2)C1=O,-5.148
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3cnn(C)c3)CCO2)C1=O,-5.256
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3cnn(C)c3C)CCO2)C1=O,-5.165
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCCN)CCO2)C1=O,-5.611
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCn3cccn3)CCO2)C1=O,-5.18
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCn3cncn3)CCO2)C1=O,-5.564
